"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_002E","B25031_002M","B25031_003E","B25031_003M","B25031_004E","B25031_004M","B25031_005E","B25031_005M","B25031_006E","B25031_006M","B25031_007E","B25031_007M",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total","Margin of Error!!Median gross rent --!!Total","Estimate!!Median gross rent --!!Total!!No bedroom","Margin of Error!!Median gross rent --!!Total!!No bedroom","Estimate!!Median gross rent --!!Total!!1 bedroom","Margin of Error!!Median gross rent --!!Total!!1 bedroom","Estimate!!Median gross rent --!!Total!!2 bedrooms","Margin of Error!!Median gross rent --!!Total!!2 bedrooms","Estimate!!Median gross rent --!!Total!!3 bedrooms","Margin of Error!!Median gross rent --!!Total!!3 bedrooms","Estimate!!Median gross rent --!!Total!!4 bedrooms","Margin of Error!!Median gross rent --!!Total!!4 bedrooms","Estimate!!Median gross rent --!!Total!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total!!5 or more bedrooms",
"1400000US18097310103","Census Tract 3101.03, Marion County, Indiana","1200","282","-","**","-","**","963","138","1126","48","3,500+","***","-","**",
"1400000US18097310104","Census Tract 3101.04, Marion County, Indiana","1032","144","-","**","740","188","1200","89","1329","309","-","**","-","**",
"1400000US18097310105","Census Tract 3101.05, Marion County, Indiana","827","73","-","**","-","**","887","107","-","**","1707","88","-","**",
"1400000US18097310106","Census Tract 3101.06, Marion County, Indiana","926","36","825","51","825","62","999","71","-","**","-","**","-","**",
"1400000US18097310108","Census Tract 3101.08, Marion County, Indiana","1098","59","-","**","-","**","1018","75","1194","288","-","**","-","**",
"1400000US18097310110","Census Tract 3101.10, Marion County, Indiana","965","69","-","**","786","22","1020","75","1201","214","-","**","-","**",
"1400000US18097310111","Census Tract 3101.11, Marion County, Indiana","977","55","-","**","745","29","1038","62","1328","99","-","**","-","**",
"1400000US18097310201","Census Tract 3102.01, Marion County, Indiana","1183","109","-","**","808","135","1138","39","1429","108","1412","76","-","**",
"1400000US18097310203","Census Tract 3102.03, Marion County, Indiana","844","83","939","676","625","81","842","22","1144","428","-","**","-","**",
"1400000US18097310204","Census Tract 3102.04, Marion County, Indiana","788","496","-","**","365","67","755","177","1277","326","1670","296","-","**",
"1400000US18097310305","Census Tract 3103.05, Marion County, Indiana","689","96","-","**","616","15","824","73","1064","299","-","**","-","**",
"1400000US18097310306","Census Tract 3103.06, Marion County, Indiana","711","37","-","**","-","**","683","17","961","110","1500","575","-","**",
"1400000US18097310308","Census Tract 3103.08, Marion County, Indiana","915","110","-","**","-","**","844","155","1273","189","-","**","-","**",
"1400000US18097310309","Census Tract 3103.09, Marion County, Indiana","926","48","-","**","727","28","953","36","1196","132","-","**","-","**",
"1400000US18097310310","Census Tract 3103.10, Marion County, Indiana","1140","284","-","**","684","20","879","52","1312","190","-","**","-","**",
"1400000US18097310311","Census Tract 3103.11, Marion County, Indiana","1459","162","-","**","-","**","-","**","1333","79","1635","258","-","**",
"1400000US18097310312","Census Tract 3103.12, Marion County, Indiana","784","50","676","148","644","40","873","82","1173","256","-","**","-","**",
"1400000US18097320105","Census Tract 3201.05, Marion County, Indiana","912","119","-","**","793","132","938","93","1125","309","-","**","-","**",
"1400000US18097320106","Census Tract 3201.06, Marion County, Indiana","881","122","-","**","687","27","964","264","1113","54","-","**","-","**",
"1400000US18097320107","Census Tract 3201.07, Marion County, Indiana","1673","156","-","**","-","**","1697","73","2538","330","1224","233","-","**",
"1400000US18097320108","Census Tract 3201.08, Marion County, Indiana","882","53","642","62","709","98","963","34","1243","259","-","**","-","**",
"1400000US18097320109","Census Tract 3201.09, Marion County, Indiana","240","149","-","**","219","18","-","**","914","527","-","**","-","**",
"1400000US18097320202","Census Tract 3202.02, Marion County, Indiana","1204","114","-","**","1077","115","1323","116","1784","99","-","**","-","**",
"1400000US18097320203","Census Tract 3202.03, Marion County, Indiana","833","37","632","14","758","15","962","17","1304","263","-","**","-","**",
"1400000US18097320204","Census Tract 3202.04, Marion County, Indiana","877","32","590","230","802","50","967","88","1215","508","-","**","-","**",
"1400000US18097320301","Census Tract 3203.01, Marion County, Indiana","1296","101","-","**","1135","31","1382","66","1671","210","-","**","-","**",
"1400000US18097320303","Census Tract 3203.03, Marion County, Indiana","942","28","-","**","864","17","1061","59","1248","190","-","**","-","**",
"1400000US18097320304","Census Tract 3203.04, Marion County, Indiana","1016","97","-","**","867","24","1208","83","-","**","-","**","-","**",
"1400000US18097320400","Census Tract 3204, Marion County, Indiana","919","64","-","**","761","43","961","52","1136","68","-","**","-","**",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","898","74","-","**","485","259","1001","94","1192","350","-","**","-","**",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","1085","94","-","**","810","641","1058","85","1170","248","-","**","-","**",
"1400000US18097320700","Census Tract 3207, Marion County, Indiana","1165","312","-","**","749","449","1239","315","-","**","-","**","-","**",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","1438","787","-","**","-","**","-","**","-","**","2969","627","-","**",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","874","35","-","**","782","210","863","17","1523","753","-","**","-","**",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","852","37","830","412","768","90","945","101","1026","258","-","**","-","**",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","820","55","-","**","691","133","794","23","1038","99","-","**","-","**",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","788","139","-","**","575","98","862","73","920","585","-","**","-","**",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","1042","78","-","**","750","305","1052","78","1128","12","-","**","-","**",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","753","73","-","**","347","212","871","81","1112","24","-","**","-","**",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","1334","169","-","**","-","**","1364","116","1663","175","-","**","-","**",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","1181","113","-","**","1097","77","1160","119","1451","300","-","**","-","**",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","1020","95","817","330","747","165","1005","97","1563","423","-","**","-","**",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","871","27","673","101","814","155","882","37","890","559","-","**","-","**",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","958","94","703","446","-","**","1007","124","1089","408","-","**","-","**",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","845","79","-","**","801","110","825","259","1587","225","-","**","-","**",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","1330","151","-","**","-","**","1066","111","1325","104","2159","1073","2711","261",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","911","164","-","**","798","53","971","160","1139","89","-","**","1719","1003",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","1233","125","-","**","-","**","1076","247","1292","105","-","**","-","**",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","1142","92","-","**","-","**","1046","114","1247","146","-","**","-","**",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","1238","118","-","**","861","151","1212","103","1378","142","-","**","-","**",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","839","145","611","69","697","29","914","79","1082","142","-","**","-","**",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","788","78","-","**","656","25","841","64","974","73","-","**","-","**",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","782","81","-","**","670","31","835","35","950","108","-","**","-","**",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","943","439","-","**","704","315","-","**","-","**","1351","202","-","**",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","947","56","-","**","808","70","984","53","1291","217","-","**","-","**",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","934","42","906","387","804","79","1003","56","1134","21","1578","248","-","**",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","811","80","619","12","722","25","966","20","1095","131","-","**","-","**",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","-","**","-","**","-","**","-","**","1438","197","-","**","-","**",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","1510","360","-","**","-","**","-","**","-","**","1710","385","-","**",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","1216","163","-","**","-","**","-","**","1428","116","-","**","-","**",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","697","58","-","**","-","**","606","88","1167","385","1375","594","-","**",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","-","**","-","**","-","**","-","**","1317","305","-","**","-","**",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","1505","241","-","**","-","**","-","**","1429","130","1667","394","-","**",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","1310","169","-","**","-","**","1250","143","-","**","-","**","-","**",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","1332","174","-","**","2078","1517","1345","1182","1359","135","-","**","-","**",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","1105","143","-","**","856","22","-","**","1163","269","-","**","-","**",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","923","80","-","**","583","270","775","153","1116","124","-","**","-","**",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","955","105","-","**","701","132","941","110","977","122","-","**","-","**",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","712","56","-","**","659","56","543","456","744","48","-","**","-","**",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","735","25","-","**","708","119","728","21","748","203","1065","192","-","**",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","705","44","-","**","627","19","670","55","1031","131","-","**","-","**",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","675","52","443","54","591","33","775","93","913","246","-","**","-","**",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","807","60","-","**","681","53","780","35","1068","110","1180","180","-","**",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","801","68","-","**","678","49","764","54","1078","56","-","**","-","**",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","954","44","-","**","-","**","926","92","995","92","945","589","-","**",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","1050","149","-","**","743","160","1052","111","1134","377","-","**","-","**",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","812","39","-","**","739","24","915","53","997","125","-","**","-","**",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","795","36","-","**","619","33","828","35","955","60","-","**","-","**",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","872","94","-","**","860","234","783","75","1233","165","-","**","-","**",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","850","35","822","184","753","44","920","48","938","242","-","**","-","**",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","1012","133","-","**","-","**","993","225","987","148","-","**","-","**",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","844","44","703","298","741","34","949","62","1125","464","-","**","-","**",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","1128","144","-","**","3019","1389","995","81","951","119","1420","581","-","**",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","1167","116","-","**","-","**","969","197","1190","192","1527","262","-","**",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","956","97","-","**","-","**","840","31","989","86","1219","658","-","**",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","735","20","683","115","637","37","753","28","930","83","-","**","-","**",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","772","113","549","145","609","43","731","30","1098","86","-","**","-","**",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","873","92","535","19","-","**","864","78","1008","115","946","153","-","**",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","824","52","-","**","695","36","852","63","973","74","-","**","-","**",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","908","56","-","**","691","58","916","45","1115","154","-","**","-","**",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","952","105","-","**","-","**","839","73","993","85","1123","26","-","**",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","945","328","-","**","-","**","725","360","1146","102","-","**","-","**",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","1172","162","-","**","-","**","1029","140","1146","171","1635","303","-","**",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","803","77","505","414","684","34","941","68","1215","194","-","**","-","**",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","923","182","-","**","720","47","1114","25","887","114","-","**","-","**",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","785","141","-","**","625","169","879","236","950","232","-","**","-","**",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","791","162","-","**","491","100","853","140","952","176","776","148","-","**",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","707","89","419","390","435","159","713","222","838","101","-","**","-","**",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","757","60","-","**","589","27","826","108","858","86","680","221","-","**",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","871","93","-","**","790","55","842","146","1591","601","1329","96","-","**",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","708","46","527","59","597","36","751","43","1094","131","-","**","-","**",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","744","26","544","67","706","51","747","46","1125","109","-","**","-","**",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","1408","148","-","**","-","**","-","**","1449","297","-","**","-","**",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","879","85","-","**","687","40","858","59","1116","44","-","**","-","**",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","744","56","-","**","657","267","761","54","799","199","-","**","-","**",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","885","89","-","**","766","192","876","104","984","101","-","**","-","**",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","744","100","-","**","-","**","772","77","682","283","-","**","-","**",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","864","92","-","**","587","39","902","113","890","68","-","**","-","**",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","851","66","-","**","546","179","857","60","978","116","1083","99","-","**",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","736","72","-","**","638","51","688","41","840","122","-","**","-","**",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","608","64","485","11","575","19","787","93","967","102","-","**","-","**",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","649","68","625","583","634","27","643","298","1083","167","-","**","-","**",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","775","101","-","**","636","46","810","119","878","205","-","**","-","**",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","967","79","-","**","-","**","947","116","993","116","-","**","-","**",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","796","90","-","**","-","**","773","93","838","157","-","**","-","**",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","739","57","-","**","530","15","738","100","738","98","950","341","-","**",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","975","157","-","**","433","152","794","173","1097","91","1208","201","-","**",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","801","181","-","**","625","145","891","261","871","120","-","**","-","**",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","815","65","-","**","450","400","812","130","861","87","-","**","-","**",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","893","44","658","209","868","26","839","100","1069","128","-","**","-","**",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","769","52","553","42","761","42","790","543","991","114","-","**","-","**",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","842","138","-","**","629","271","982","276","763","237","-","**","-","**",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","886","54","-","**","607","194","855","83","937","56","-","**","-","**",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","771","72","-","**","-","**","749","95","852","116","-","**","-","**",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","922","131","-","**","-","**","598","83","976","27","-","**","-","**",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","862","39","-","**","567","33","882","81","863","62","1125","120","-","**",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","814","77","-","**","677","60","859","43","1106","642","-","**","-","**",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","809","103","-","**","656","64","813","254","904","59","1205","139","-","**",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","797","84","-","**","667","35","781","95","967","94","-","**","-","**",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","758","122","-","**","659","171","611","156","902","154","-","**","-","**",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","701","43","594","129","696","48","950","80","1155","161","-","**","-","**",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","960","97","675","172","805","413","1139","51","1625","452","-","**","-","**",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","966","69","-","**","926","139","1054","152","812","55","1446","1271","-","**",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","960","64","976","94","863","202","1507","378","955","784","-","**","-","**",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","822","63","577","68","750","144","1045","526","1082","184","-","**","-","**",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","753","71","496","125","651","34","878","55","1114","114","1258","761","-","**",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","813","101","528","267","703","255","840","136","871","124","-","**","-","**",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","827","84","-","**","558","333","807","55","995","181","748","711","-","**",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","852","55","-","**","668","48","884","54","939","56","-","**","-","**",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","732","93","525","65","603","34","791","153","825","114","-","**","-","**",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","768","42","-","**","732","240","754","112","774","84","1156","168","-","**",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","848","38","-","**","673","93","840","59","936","49","-","**","-","**",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","606","129","493","111","506","63","-","**","1053","87","-","**","-","**",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","920","65","-","**","716","63","905","146","987","117","-","**","-","**",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","795","124","-","**","580","166","866","135","742","210","-","**","-","**",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","788","46","-","**","763","94","790","91","938","67","850","667","-","**",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","899","85","-","**","544","298","912","122","1054","155","-","**","-","**",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","1340","74","1184","288","1302","72","1536","213","-","**","-","**","-","**",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","799","65","-","**","585","272","830","41","765","134","1283","636","-","**",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","821","36","-","**","596","300","925","190","853","27","-","**","-","**",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","844","51","-","**","545","157","824","66","945","108","797","267","-","**",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","873","69","596","172","845","175","878","147","1044","117","1217","1109","-","**",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","781","41","-","**","639","64","753","68","793","269","856","18","-","**",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","761","91","239","139","295","36","837","38","943","68","-","**","-","**",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","709","84","-","**","579","553","662","53","799","98","-","**","-","**",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","866","100","-","**","538","110","825","75","1113","114","-","**","-","**",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","797","37","-","**","691","128","782","26","917","48","-","**","-","**",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","761","129","-","**","658","43","780","156","1034","116","-","**","-","**",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","861","37","-","**","538","62","878","30","963","27","-","**","-","**",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","791","179","-","**","-","**","888","219","791","186","-","**","-","**",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","863","70","-","**","846","187","817","126","980","547","-","**","-","**",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","652","31","-","**","400","248","668","41","931","146","569","195","-","**",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","915","71","-","**","291","225","499","485","965","37","-","**","-","**",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","753","92","-","**","636","103","735","137","1004","98","-","**","-","**",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","1213","114","-","**","-","**","-","**","1211","120","1295","186","-","**",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","916","52","-","**","776","96","881","92","958","41","-","**","-","**",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","804","58","-","**","931","170","743","44","966","162","1080","144","-","**",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","772","87","-","**","609","111","827","102","790","309","-","**","-","**",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","969","34","-","**","-","**","869","111","995","71","972","88","-","**",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","676","42","517","86","591","57","665","80","998","128","1164","231","-","**",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","915","118","-","**","759","45","847","117","1304","222","1433","224","-","**",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","1102","267","-","**","-","**","779","289","1199","209","1722","795","-","**",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","1149","81","-","**","-","**","890","422","1160","47","1354","66","-","**",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","1286","170","-","**","777","19","882","378","1357","76","-","**","-","**",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","832","47","755","284","852","47","824","109","1088","166","-","**","-","**",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","876","258","-","**","607","172","856","384","1134","225","-","**","-","**",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","787","21","685","48","784","26","771","24","956","35","-","**","-","**",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","852","83","789","41","-","**","889","93","1039","133","-","**","-","**",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","699","150","-","**","679","20","1032","209","643","394","-","**","-","**",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","654","30","432","67","629","26","696","140","992","133","-","**","-","**",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","836","68","-","**","639","43","823","49","1239","255","-","**","-","**",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","877","96","-","**","-","**","928","45","796","95","-","**","-","**",
"1400000US18097361400","Census Tract 3614, Marion County, Indiana","857","59","-","**","663","326","859","71","1040","268","-","**","-","**",
"1400000US18097361600","Census Tract 3616, Marion County, Indiana","1451","499","-","**","-","**","-","**","1563","296","-","**","-","**",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","848","78","-","**","621","98","733","156","950","69","1146","60","-","**",
"1400000US18097370202","Census Tract 3702.02, Marion County, Indiana","763","64","-","**","696","34","764","73","870","73","-","**","-","**",
"1400000US18097370301","Census Tract 3703.01, Marion County, Indiana","1183","136","-","**","857","11","989","119","1298","119","-","**","-","**",
"1400000US18097370302","Census Tract 3703.02, Marion County, Indiana","1123","249","-","**","-","**","848","209","1089","455","-","**","-","**",
"1400000US18097380100","Census Tract 3801, Marion County, Indiana","1104","176","-","**","859","68","1061","227","1291","174","-","**","-","**",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","710","42","534","417","604","50","739","38","-","**","1347","128","-","**",
"1400000US18097380300","Census Tract 3803, Marion County, Indiana","770","73","-","**","711","188","711","137","1002","113","1276","173","-","**",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","748","25","-","**","662","29","784","31","1008","110","-","**","-","**",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","890","154","-","**","674","27","925","84","1115","114","1689","180","-","**",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","913","66","-","**","-","**","890","41","1035","285","1316","232","-","**",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","806","66","-","**","711","45","828","59","-","**","-","**","-","**",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","791","31","-","**","680","47","836","18","1024","234","-","**","2017","918",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","822","44","-","**","656","97","804","45","1057","170","1324","448","-","**",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","799","67","-","**","731","66","787","31","975","72","-","**","-","**",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","863","119","-","**","624","189","867","91","1081","115","-","**","-","**",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","1001","103","-","**","-","**","913","58","1138","22","-","**","-","**",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","980","63","-","**","862","24","1028","76","-","**","-","**","-","**",
"1400000US18097381001","Census Tract 3810.01, Marion County, Indiana","788","30","-","**","658","41","845","44","1141","153","1340","256","-","**",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","924","187","-","**","723","6","1000","424","1267","489","-","**","-","**",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","963","73","-","**","870","37","1020","153","-","**","-","**","-","**",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","957","64","-","**","766","47","1063","80","1091","167","-","**","-","**",
"1400000US18097381201","Census Tract 3812.01, Marion County, Indiana","888","51","-","**","769","33","923","26","-","**","-","**","-","**",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","793","26","-","**","651","35","785","18","938","50","-","**","-","**",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","770","28","609","48","729","22","888","44","1008","339","-","**","-","**",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","700","81","-","**","677","89","670","49","1047","201","-","**","-","**",
"1400000US18097390101","Census Tract 3901.01, Marion County, Indiana","1309","149","-","**","-","**","-","**","1232","144","1678","139","-","**",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","833","61","-","**","629","23","808","79","1146","174","966","262","-","**",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","883","86","-","**","837","146","873","106","1219","203","-","**","-","**",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","1324","165","-","**","-","**","-","**","-","**","1313","271","-","**",
"1400000US18097390402","Census Tract 3904.02, Marion County, Indiana","1229","111","-","**","998","130","-","**","1374","91","-","**","-","**",
"1400000US18097390403","Census Tract 3904.03, Marion County, Indiana","1301","143","-","**","-","**","-","**","1301","143","-","**","-","**",
"1400000US18097390404","Census Tract 3904.04, Marion County, Indiana","875","40","-","**","644","341","833","57","972","100","-","**","-","**",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","1098","30","993","214","958","81","1134","29","1445","170","-","**","-","**",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","731","34","-","**","623","73","806","65","714","40","-","**","-","**",
"1400000US18097390600","Census Tract 3906, Marion County, Indiana","866","47","672","21","732","49","880","52","1305","205","-","**","-","**",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","794","80","-","**","603","85","781","73","848","25","935","282","-","**",
"1400000US18097390800","Census Tract 3908, Marion County, Indiana","1046","105","-","**","1034","318","942","57","1187","152","-","**","-","**",
"1400000US18097390900","Census Tract 3909, Marion County, Indiana","837","91","805","257","733","241","797","224","1375","908","-","**","-","**",
"1400000US18097391000","Census Tract 3910, Marion County, Indiana","1251","73","1427","236","1134","55","1515","170","-","**","-","**","-","**",
